Huc8,Watershed Code,Vahu6,ID,Date Time,Depth,Survey Prog Code ID,Lab Seq Num,Storet Parm Code, Parm Name,Value,Storet Comment ID,Lab Comment,Parm Meas Unit,Container Description,Container ID,Region,Level 1 Code,Stream Name,Watershed Code,Latitude,Longitude,County,Basin
02080207,VAC-J03R,JA14,2-LIT004.77,4/10/2012 12:45 PM,0.3,FP,1,01025,"CADMIUM, DISSOLVED (UG/L AS CD)",0.03,U,Less than the Method Detection Limit as calculated by 40CFR136,ug/l,R,3,Piedmont,STREAM,Little Sandy Creek,VAC-J03R,37.17369445,-78.31577778,Prince Edward,James River Basin
02080207,VAC-J03R,JA14,2-LIT004.77,4/10/2012 12:45 PM,0.3,FP,1,01075,"SILVER, DISSOLVED (UG/L AS AG)",0.03,U,Less than the Method Detection Limit as calculated by 40CFR136,ug/l,R,3,Piedmont,STREAM,Little Sandy Creek,VAC-J03R,37.17369445,-78.31577778,Prince Edward,James River Basin
02080207,VAC-J03R,JA14,2-LIT004.77,4/10/2012 12:45 PM,0.3,FP,1,01049,"LEAD, DISSOLVED (UG/L AS PB)",0.02,U,Less than the Method Detection Limit as calculated by 40CFR136,ug/l,R,3,Piedmont,STREAM,Little Sandy Creek,VAC-J03R,37.17369445,-78.31577778,Prince Edward,James River Basin
02080207,VAC-J03R,JA14,2-LIT004.77,4/10/2012 12:45 PM,0.3,FP,1,01040,"COPPER, DISSOLVED (UG/L AS CU)",0.29,,,ug/l,R,3,Piedmont,STREAM,Little Sandy Creek,VAC-J03R,37.17369445,-78.31577778,Prince Edward,James River Basin
02080207,VAC-J03R,JA14,2-LIT004.77,4/10/2012 12:45 PM,0.3,FP,1,50091,"MERCURY-TL,FILTERED WATER,ULTRATRACE METHOD NG/L",0.5,T,Less than the Method Detection Limit as calculated by 40CFR136,ng/l,R,3,Piedmont,STREAM,Little Sandy Creek,VAC-J03R,37.17369445,-78.31577778,Prince Edward,James River Basin
02080207,VAC-J03R,JA14,2-LIT004.77,4/10/2012 12:45 PM,0.3,FP,1,01090,"ZINC, DISSOLVED (UG/L AS ZN)",0.58,QQ,,ug/l,R,3,Piedmont,STREAM,Little Sandy Creek,VAC-J03R,37.17369445,-78.31577778,Prince Edward,James River Basin
02080207,VAC-J03R,JA14,2-LIT004.77,4/10/2012 12:45 PM,0.3,FP,1,DHARD,"HARDNESS, CA MG CALCULATED (MG/L AS CACO3) AS DISSOLVED",35,,,mg/l,R,3,Piedmont,STREAM,Little Sandy Creek,VAC-J03R,37.17369445,-78.31577778,Prince Edward,James River Basin
02080207,VAC-J03R,JA14,2-SDY003.00,1/5/2000 1:00 PM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",25.7,,,mg/l,R,4,Piedmont,STREAM,SANDY RIVER,VAC-J03R,37.27583333,-78.32166667,Prince Edward,James River Basin
02080207,VAC-J03R,JA14,2-SDY003.00,5/10/2000 10:55 AM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",23,,,mg/l,R,4,Piedmont,STREAM,SANDY RIVER,VAC-J03R,37.27583333,-78.32166667,Prince Edward,James River Basin
02080207,VAC-J03R,JA14,2-SDY003.00,7/26/2000 10:30 AM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",24,,,mg/l,R,4,Piedmont,STREAM,SANDY RIVER,VAC-J03R,37.27583333,-78.32166667,Prince Edward,James River Basin
02080207,VAC-J03R,JA14,2-SDY003.00,9/25/2000 11:45 AM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",23,,,mg/l,R,4,Piedmont,STREAM,SANDY RIVER,VAC-J03R,37.27583333,-78.32166667,Prince Edward,James River Basin
02080207,VAC-J03R,JA14,2-SDY003.00,1/8/2001 10:20 AM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",28.1,,,mg/l,R,4,Piedmont,STREAM,SANDY RIVER,VAC-J03R,37.27583333,-78.32166667,Prince Edward,James River Basin
02080207,VAC-J03R,JA14,2-SDY003.00,3/8/2001 9:50 AM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",18.9,,,mg/l,R,4,Piedmont,STREAM,SANDY RIVER,VAC-J03R,37.27583333,-78.32166667,Prince Edward,James River Basin
02080207,VAC-J04R,JA11,2-BSR012.33,5/28/2014 11:00 AM,0.3,FP,1,01090,"ZINC, DISSOLVED (UG/L AS ZN)",0.6,QQ,,ug/l,R,3,Piedmont,STREAM,Bush River,VAC-J04R,37.1725,-78.39427778,Prince Edward,James River Basin
02080207,VAC-J04R,JA11,2-BSR012.33,5/28/2014 11:00 AM,0.3,FP,1,50091,"MERCURY-TL,FILTERED WATER,ULTRATRACE METHOD NG/L",1.5,QQ,,ng/l,R,3,Piedmont,STREAM,Bush River,VAC-J04R,37.1725,-78.39427778,Prince Edward,James River Basin
02080207,VAC-J04R,JA11,2-BSR012.33,5/28/2014 11:00 AM,0.3,FP,1,01049,"LEAD, DISSOLVED (UG/L AS PB)",0.06,U,,ug/l,R,3,Piedmont,STREAM,Bush River,VAC-J04R,37.1725,-78.39427778,Prince Edward,James River Basin
02080207,VAC-J04R,JA11,2-BSR012.33,5/28/2014 11:00 AM,0.3,FP,1,DHARD,"HARDNESS, CA MG CALCULATED (MG/L AS CACO3) AS DISSOLVED",29,,,mg/l,R,3,Piedmont,STREAM,Bush River,VAC-J04R,37.1725,-78.39427778,Prince Edward,James River Basin
02080207,VAC-J04R,JA11,2-BSR012.33,5/28/2014 11:00 AM,0.3,FP,1,01075,"SILVER, DISSOLVED (UG/L AS AG)",0.01,U,,ug/l,R,3,Piedmont,STREAM,Bush River,VAC-J04R,37.1725,-78.39427778,Prince Edward,James River Basin
02080207,VAC-J04R,JA11,2-BSR012.33,5/28/2014 11:00 AM,0.3,FP,1,01025,"CADMIUM, DISSOLVED (UG/L AS CD)",0.1,U,,ug/l,R,3,Piedmont,STREAM,Bush River,VAC-J04R,37.1725,-78.39427778,Prince Edward,James River Basin
02080207,VAC-J04R,JA11,2-BSR012.33,5/28/2014 11:00 AM,0.3,FP,1,01065,"NICKEL, DISSOLVED (UG/L AS NI)",0.39,QQ,,ug/l,R,3,Piedmont,STREAM,Bush River,VAC-J04R,37.1725,-78.39427778,Prince Edward,James River Basin
02080207,VAC-J04R,JA11,2-BSR012.33,5/28/2014 11:00 AM,0.3,FP,1,01040,"COPPER, DISSOLVED (UG/L AS CU)",1.34,,,ug/l,R,3,Piedmont,STREAM,Bush River,VAC-J04R,37.1725,-78.39427778,Prince Edward,James River Basin
02080207,VAC-J04R,JA11,2-BSR018.10,4/14/2005 12:30 PM,0.3,FP,1,01040,"COPPER, DISSOLVED (UG/L AS CU)",0.4,,,ug/l,R,6,Piedmont,STREAM,Bush River,VAC-J04R,37.10996944,-78.43577778,Prince Edward,James River Basin
02080207,VAC-J04R,JA11,2-BSR018.10,4/14/2005 12:30 PM,0.3,FP,1,01075,"SILVER, DISSOLVED (UG/L AS AG)",0.1,U,BDL data presented is below method reporting level.,ug/l,R,6,Piedmont,STREAM,Bush River,VAC-J04R,37.10996944,-78.43577778,Prince Edward,James River Basin
02080207,VAC-J04R,JA11,2-BSR018.10,4/14/2005 12:30 PM,0.3,FP,1,01090,"ZINC, DISSOLVED (UG/L AS ZN)",1,U,BDL data presented is below method reporting level.,ug/l,R,6,Piedmont,STREAM,Bush River,VAC-J04R,37.10996944,-78.43577778,Prince Edward,James River Basin
02080207,VAC-J04R,JA11,2-BSR018.10,4/14/2005 12:30 PM,0.3,FP,1,01025,"CADMIUM, DISSOLVED (UG/L AS CD)",0.1,U,BDL data presented is below method reporting level.,ug/l,R,6,Piedmont,STREAM,Bush River,VAC-J04R,37.10996944,-78.43577778,Prince Edward,James River Basin
02080207,VAC-J04R,JA11,2-BSR018.10,4/14/2005 12:30 PM,0.3,FP,1,50091,"MERCURY-TL,FILTERED WATER,ULTRATRACE METHOD NG/L",1.5,U,BDL data presented is below method reporting level.,ng/l,R,6,Piedmont,STREAM,Bush River,VAC-J04R,37.10996944,-78.43577778,Prince Edward,James River Basin
02080207,VAC-J04R,JA11,2-BSR018.10,4/14/2005 12:30 PM,0.3,FP,1,01049,"LEAD, DISSOLVED (UG/L AS PB)",0.1,U,BDL data presented is below method reporting level.,ug/l,R,6,Piedmont,STREAM,Bush River,VAC-J04R,37.10996944,-78.43577778,Prince Edward,James River Basin
02080207,VAC-J04R,JA11,2-BSR018.10,4/14/2005 12:30 PM,0.3,FP,1,01065,"NICKEL, DISSOLVED (UG/L AS NI)",0.4,,,ug/l,R,6,Piedmont,STREAM,Bush River,VAC-J04R,37.10996944,-78.43577778,Prince Edward,James River Basin
02080207,VAC-J04R,JA11,2-BSR018.10,4/14/2005 12:30 PM,0.3,FP,1,DHARD,"HARDNESS, CA MG CALCULATED (MG/L AS CACO3) AS DISSOLVED",37,,,mg/l,R,6,Piedmont,STREAM,Bush River,VAC-J04R,37.10996944,-78.43577778,Prince Edward,James River Basin
02080207,VAC-J04R,JA11,2DRCE001.21,3/4/2009 12:00 PM,0.3,FP,1,01049,"LEAD, DISSOLVED (UG/L AS PB)",0.1,U,BDL data presented is below method reporting level.,ug/l,R,3,Piedmont,STREAM,RICE CREEK,VAC-J04R,37.19074444,-78.40262778,Prince Edward,James River Basin
02080207,VAC-J04R,JA11,2DRCE001.21,3/4/2009 12:00 PM,0.3,FP,1,46570,"HARDNESS, CA MG CALCULATED (MG/L AS CACO3)",30,,,mg/l,R,9,Piedmont,STREAM,RICE CREEK,VAC-J04R,37.19074444,-78.40262778,Prince Edward,James River Basin
02080207,VAC-J04R,JA11,2DRCE001.21,3/4/2009 12:00 PM,0.3,FP,1,01075,"SILVER, DISSOLVED (UG/L AS AG)",0.1,U,BDL data presented is below method reporting level.,ug/l,R,3,Piedmont,STREAM,RICE CREEK,VAC-J04R,37.19074444,-78.40262778,Prince Edward,James River Basin
02080207,VAC-J04R,JA11,2DRCE001.21,3/4/2009 12:00 PM,0.3,FP,1,50091,"MERCURY-TL,FILTERED WATER,ULTRATRACE METHOD NG/L",2,,,ng/l,R,3,Piedmont,STREAM,RICE CREEK,VAC-J04R,37.19074444,-78.40262778,Prince Edward,James River Basin
02080207,VAC-J04R,JA11,2DRCE001.21,3/4/2009 12:00 PM,0.3,FP,1,DHARD,"HARDNESS, CA MG CALCULATED (MG/L AS CACO3) AS DISSOLVED",27,,,mg/l,R,3,Piedmont,STREAM,RICE CREEK,VAC-J04R,37.19074444,-78.40262778,Prince Edward,James River Basin
02080207,VAC-J04R,JA11,2DRCE001.21,3/4/2009 12:00 PM,0.3,FP,1,01025,"CADMIUM, DISSOLVED (UG/L AS CD)",0.1,U,BDL data presented is below method reporting level.,ug/l,R,3,Piedmont,STREAM,RICE CREEK,VAC-J04R,37.19074444,-78.40262778,Prince Edward,James River Basin
02080207,VAC-J04R,JA11,2DRCE001.21,3/4/2009 12:00 PM,0.3,FP,1,01040,"COPPER, DISSOLVED (UG/L AS CU)",0.63,,,ug/l,R,3,Piedmont,STREAM,RICE CREEK,VAC-J04R,37.19074444,-78.40262778,Prince Edward,James River Basin
02080207,VAC-J04R,JA11,2DRCE001.21,3/4/2009 12:00 PM,0.3,FP,1,01090,"ZINC, DISSOLVED (UG/L AS ZN)",1.02,,,ug/l,R,3,Piedmont,STREAM,RICE CREEK,VAC-J04R,37.19074444,-78.40262778,Prince Edward,James River Basin
02080207,VAC-J04R,JA11,2DRCE001.21,3/4/2009 12:00 PM,0.3,FP,1,01065,"NICKEL, DISSOLVED (UG/L AS NI)",0.38,,,ug/l,R,3,Piedmont,STREAM,RICE CREEK,VAC-J04R,37.19074444,-78.40262778,Prince Edward,James River Basin
02080207,VAC-J04R,JA13,2-BSR002.82,1/5/2000 1:30 PM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",39.2,,,mg/l,R,4,Piedmont,STREAM,BUSH RIVER,VAC-J04R,37.27833333,-78.35138889,Prince Edward,James River Basin
02080207,VAC-J04R,JA13,2-BSR002.82,5/10/2000 11:10 AM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",34,,,mg/l,R,4,Piedmont,STREAM,BUSH RIVER,VAC-J04R,37.27833333,-78.35138889,Prince Edward,James River Basin
02080207,VAC-J04R,JA13,2-BSR002.82,7/26/2000 10:45 AM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",32.4,,,mg/l,R,4,Piedmont,STREAM,BUSH RIVER,VAC-J04R,37.27833333,-78.35138889,Prince Edward,James River Basin
02080207,VAC-J04R,JA13,2-BSR002.82,9/25/2000 12:00 PM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",39.3,,,mg/l,R,4,Piedmont,STREAM,BUSH RIVER,VAC-J04R,37.27833333,-78.35138889,Prince Edward,James River Basin
02080207,VAC-J04R,JA13,2-BSR002.82,1/8/2001 10:35 AM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",42.2,,,mg/l,R,4,Piedmont,STREAM,BUSH RIVER,VAC-J04R,37.27833333,-78.35138889,Prince Edward,James River Basin
02080207,VAC-J04R,JA13,2-BSR002.82,3/8/2001 10:10 AM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",18.3,,,mg/l,R,4,Piedmont,STREAM,BUSH RIVER,VAC-J04R,37.27833333,-78.35138889,Prince Edward,James River Basin
02080207,VAC-J04R,JA13,2-BSR002.82,7/23/2001 4:20 PM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",19.3,,,mg/l,R,6,Piedmont,STREAM,BUSH RIVER,VAC-J04R,37.27833333,-78.35138889,Prince Edward,James River Basin
02080207,VAC-J04R,JA13,2-BSR002.82,9/10/2001 3:15 PM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",41.2,,,mg/l,R,6,Piedmont,STREAM,BUSH RIVER,VAC-J04R,37.27833333,-78.35138889,Prince Edward,James River Basin
02080207,VAC-J04R,JA13,2-BSR002.82,11/26/2001 3:20 PM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",11.6,,,mg/l,R,6,Piedmont,STREAM,BUSH RIVER,VAC-J04R,37.27833333,-78.35138889,Prince Edward,James River Basin
02080207,VAC-J04R,JA13,2-BSR002.82,1/29/2002 3:30 PM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",50,,,mg/l,R,6,Piedmont,STREAM,BUSH RIVER,VAC-J04R,37.27833333,-78.35138889,Prince Edward,James River Basin
02080207,VAC-J04R,JA13,2-BSR002.82,3/21/2002 2:40 PM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",32,,,mg/l,R,6,Piedmont,STREAM,BUSH RIVER,VAC-J04R,37.27833333,-78.35138889,Prince Edward,James River Basin
02080207,VAC-J04R,JA13,2-BSR002.82,5/22/2002 1:15 PM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",41.2,,,mg/l,R,6,Piedmont,STREAM,BUSH RIVER,VAC-J04R,37.27833333,-78.35138889,Prince Edward,James River Basin
02080207,VAC-J04R,JA13,2-BSR002.82,7/24/2002 1:50 PM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",42.5,,,mg/l,R,6,Piedmont,STREAM,BUSH RIVER,VAC-J04R,37.27833333,-78.35138889,Prince Edward,James River Basin
02080207,VAC-J04R,JA13,2-BSR002.82,9/17/2002 3:30 PM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",44.3,,,mg/l,R,6,Piedmont,STREAM,BUSH RIVER,VAC-J04R,37.27833333,-78.35138889,Prince Edward,James River Basin
02080207,VAC-J04R,JA13,2-BSR002.82,11/14/2002 3:00 PM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",27.2,,,mg/l,R,6,Piedmont,STREAM,BUSH RIVER,VAC-J04R,37.27833333,-78.35138889,Prince Edward,James River Basin
02080207,VAC-J05R,JA10,2-BRI001.00,1/5/2000 2:00 PM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",26.4,,,mg/l,R,4,Piedmont,STREAM,BRIERY CREEK,VAC-J05R,37.28055555,-78.36388889,Prince Edward,James River Basin
02080207,VAC-J05R,JA10,2-BRI001.00,5/10/2000 11:20 AM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",20,,,mg/l,R,4,Piedmont,STREAM,BRIERY CREEK,VAC-J05R,37.28055555,-78.36388889,Prince Edward,James River Basin
02080207,VAC-J05R,JA10,2-BRI001.00,7/26/2000 11:00 AM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",31.1,,,mg/l,R,4,Piedmont,STREAM,BRIERY CREEK,VAC-J05R,37.28055555,-78.36388889,Prince Edward,James River Basin
02080207,VAC-J05R,JA10,2-BRI001.00,9/25/2000 1:25 PM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",36.8,,,mg/l,R,4,Piedmont,STREAM,BRIERY CREEK,VAC-J05R,37.28055555,-78.36388889,Prince Edward,James River Basin
02080207,VAC-J05R,JA10,2-BRI001.00,1/8/2001 10:45 AM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",34.4,,,mg/l,R,4,Piedmont,STREAM,BRIERY CREEK,VAC-J05R,37.28055555,-78.36388889,Prince Edward,James River Basin
02080207,VAC-J05R,JA10,2-BRI001.00,3/8/2001 10:20 AM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",20.9,,,mg/l,R,4,Piedmont,STREAM,BRIERY CREEK,VAC-J05R,37.28055555,-78.36388889,Prince Edward,James River Basin
02080207,VAC-J05R,JA10,2-BRI001.00,7/23/2001 4:35 PM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",22.4,,,mg/l,R,6,Piedmont,STREAM,BRIERY CREEK,VAC-J05R,37.28055555,-78.36388889,Prince Edward,James River Basin
02080207,VAC-J05R,JA10,2-BRI001.00,9/10/2001 3:25 PM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",33.8,,,mg/l,R,6,Piedmont,STREAM,BRIERY CREEK,VAC-J05R,37.28055555,-78.36388889,Prince Edward,James River Basin
02080207,VAC-J05R,JA10,2-BRI001.00,11/26/2001 3:40 PM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",28.5,,,mg/l,R,6,Piedmont,STREAM,BRIERY CREEK,VAC-J05R,37.28055555,-78.36388889,Prince Edward,James River Basin
02080207,VAC-J05R,JA10,2-BRI001.00,1/29/2002 3:45 PM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",15,,,mg/l,R,6,Piedmont,STREAM,BRIERY CREEK,VAC-J05R,37.28055555,-78.36388889,Prince Edward,James River Basin
02080207,VAC-J05R,JA10,2-BRI001.00,3/21/2002 3:00 PM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",26.4,,,mg/l,R,6,Piedmont,STREAM,BRIERY CREEK,VAC-J05R,37.28055555,-78.36388889,Prince Edward,James River Basin
02080207,VAC-J05R,JA10,2-BRI001.00,5/22/2002 1:35 PM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",41.4,,,mg/l,R,6,Piedmont,STREAM,BRIERY CREEK,VAC-J05R,37.28055555,-78.36388889,Prince Edward,James River Basin
02080207,VAC-J05R,JA10,2-BRI001.00,7/24/2002 2:20 PM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",38,,,mg/l,R,6,Piedmont,STREAM,BRIERY CREEK,VAC-J05R,37.28055555,-78.36388889,Prince Edward,James River Basin
02080207,VAC-J05R,JA10,2-BRI001.00,9/17/2002 4:00 PM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",39,,,mg/l,R,6,Piedmont,STREAM,BRIERY CREEK,VAC-J05R,37.28055555,-78.36388889,Prince Edward,James River Basin
02080207,VAC-J05R,JA10,2-BRI001.00,11/14/2002 3:20 PM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",36.3,,,mg/l,R,6,Piedmont,STREAM,BRIERY CREEK,VAC-J05R,37.28055555,-78.36388889,Prince Edward,James River Basin
02080207,VAC-J05R,JA10,2-BRI007.80,5/4/2004 12:45 PM,0.3,FP,1,01090,"ZINC, DISSOLVED (UG/L AS ZN)",1,U,BDL data presented is below method reporting level.,ug/l,R,6,Piedmont,STREAM,Briery Creek,VAC-J05R,37.22255,-78.42408889,Prince Edward,James River Basin
02080207,VAC-J05R,JA10,2-BRI007.80,5/4/2004 12:45 PM,0.3,FP,1,01049,"LEAD, DISSOLVED (UG/L AS PB)",0.1,U,BDL data presented is below method reporting level.,ug/l,R,6,Piedmont,STREAM,Briery Creek,VAC-J05R,37.22255,-78.42408889,Prince Edward,James River Basin
02080207,VAC-J05R,JA10,2-BRI007.80,5/4/2004 12:45 PM,0.3,FP,1,50091,"MERCURY-TL,FILTERED WATER,ULTRATRACE METHOD NG/L",1.5,U,BDL data presented is below method reporting level.,ng/l,R,6,Piedmont,STREAM,Briery Creek,VAC-J05R,37.22255,-78.42408889,Prince Edward,James River Basin
02080207,VAC-J05R,JA10,2-BRI007.80,5/4/2004 12:45 PM,0.3,FP,1,DHARD,"HARDNESS, CA MG CALCULATED (MG/L AS CACO3) AS DISSOLVED",18,,,mg/l,R,6,Piedmont,STREAM,Briery Creek,VAC-J05R,37.22255,-78.42408889,Prince Edward,James River Basin
02080207,VAC-J05R,JA10,2-BRI007.80,5/4/2004 12:45 PM,0.3,FP,1,01025,"CADMIUM, DISSOLVED (UG/L AS CD)",0.1,U,BDL data presented is below method reporting level.,ug/l,R,6,Piedmont,STREAM,Briery Creek,VAC-J05R,37.22255,-78.42408889,Prince Edward,James River Basin
02080207,VAC-J05R,JA10,2-BRI007.80,5/4/2004 12:45 PM,0.3,FP,1,01075,"SILVER, DISSOLVED (UG/L AS AG)",0.1,U,BDL data presented is below method reporting level.,ug/l,R,6,Piedmont,STREAM,Briery Creek,VAC-J05R,37.22255,-78.42408889,Prince Edward,James River Basin
02080207,VAC-J05R,JA10,2-BRI007.80,5/4/2004 12:45 PM,0.3,FP,1,01040,"COPPER, DISSOLVED (UG/L AS CU)",0.51,,,ug/l,R,6,Piedmont,STREAM,Briery Creek,VAC-J05R,37.22255,-78.42408889,Prince Edward,James River Basin
02080207,VAC-J05R,JA10,2-BRI007.80,5/4/2004 12:45 PM,0.3,FP,1,01065,"NICKEL, DISSOLVED (UG/L AS NI)",0.36,,,ug/l,R,6,Piedmont,STREAM,Briery Creek,VAC-J05R,37.22255,-78.42408889,Prince Edward,James River Basin
02080207,VAC-J06R,JA15,2-SYL001.26,2/17/2000 2:05 PM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",28,,,mg/l,R,4,Piedmont,STREAM,Saylers Creek,VAC-J06R,37.32666667,-78.25944444,Prince Edward,James River Basin
02080207,VAC-J06R,JA15,2-SYL001.26,4/12/2000 1:35 PM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",22,,,mg/l,R,4,Piedmont,STREAM,Saylers Creek,VAC-J06R,37.32666667,-78.25944444,Prince Edward,James River Basin
02080207,VAC-J06R,JA15,2-SYL001.26,6/13/2000 2:00 PM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",28.8,,,mg/l,R,4,Piedmont,STREAM,Saylers Creek,VAC-J06R,37.32666667,-78.25944444,Prince Edward,James River Basin
02080207,VAC-J06R,JA15,2-SYL001.26,8/29/2000 1:35 PM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",22,,,mg/l,R,4,Piedmont,STREAM,Saylers Creek,VAC-J06R,37.32666667,-78.25944444,Prince Edward,James River Basin
02080207,VAC-J06R,JA15,2-SYL001.26,10/31/2000 12:30 PM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",28,,,mg/l,R,4,Piedmont,STREAM,Saylers Creek,VAC-J06R,37.32666667,-78.25944444,Prince Edward,James River Basin
02080207,VAC-J06R,JA15,2-SYL001.26,12/13/2000 1:00 PM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",23.7,,,mg/l,R,4,Piedmont,STREAM,Saylers Creek,VAC-J06R,37.32666667,-78.25944444,Prince Edward,James River Basin
02080207,VAC-J06R,JA15,2-SYL001.26,2/21/2001 1:15 PM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",23.4,,,mg/l,R,4,Piedmont,STREAM,Saylers Creek,VAC-J06R,37.32666667,-78.25944444,Prince Edward,James River Basin
02080207,VAC-J06R,JA15,2-SYL001.26,4/11/2001 2:40 PM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",15.8,,,mg/l,R,4,Piedmont,STREAM,Saylers Creek,VAC-J06R,37.32666667,-78.25944444,Prince Edward,James River Basin
02080207,VAC-J06R,JA16,2-APP095.21,4/4/2006 1:00 PM,0.3,FP,1,01040,"COPPER, DISSOLVED (UG/L AS CU)",0.9,,,ug/l,R,6,Piedmont,STREAM,Appomattox River,VAC-J06R,37.37694444,-78.23972222,Amelia,James River Basin
02080207,VAC-J06R,JA16,2-APP095.21,4/4/2006 1:00 PM,0.3,FP,1,01075,"SILVER, DISSOLVED (UG/L AS AG)",0.1,U,BDL data presented is below method reporting level.,ug/l,R,6,Piedmont,STREAM,Appomattox River,VAC-J06R,37.37694444,-78.23972222,Amelia,James River Basin
02080207,VAC-J06R,JA16,2-APP095.21,4/4/2006 1:00 PM,0.3,FP,1,01090,"ZINC, DISSOLVED (UG/L AS ZN)",1,U,BDL data presented is below method reporting level.,ug/l,R,6,Piedmont,STREAM,Appomattox River,VAC-J06R,37.37694444,-78.23972222,Amelia,James River Basin
02080207,VAC-J06R,JA16,2-APP095.21,4/4/2006 1:00 PM,0.3,FP,1,50091,"MERCURY-TL,FILTERED WATER,ULTRATRACE METHOD NG/L",1.5,U,BDL data presented is below method reporting level.,ng/l,R,6,Piedmont,STREAM,Appomattox River,VAC-J06R,37.37694444,-78.23972222,Amelia,James River Basin
02080207,VAC-J06R,JA16,2-APP095.21,4/4/2006 1:00 PM,0.3,FP,1,DHARD,"HARDNESS, CA MG CALCULATED (MG/L AS CACO3) AS DISSOLVED",36,,,mg/l,R,6,Piedmont,STREAM,Appomattox River,VAC-J06R,37.37694444,-78.23972222,Amelia,James River Basin
02080207,VAC-J06R,JA16,2-APP095.21,4/4/2006 1:00 PM,0.3,FP,1,01065,"NICKEL, DISSOLVED (UG/L AS NI)",0.3,,,ug/l,R,6,Piedmont,STREAM,Appomattox River,VAC-J06R,37.37694444,-78.23972222,Amelia,James River Basin
02080207,VAC-J06R,JA16,2-APP095.21,4/4/2006 1:00 PM,0.3,FP,1,01049,"LEAD, DISSOLVED (UG/L AS PB)",0.1,U,BDL data presented is below method reporting level.,ug/l,R,6,Piedmont,STREAM,Appomattox River,VAC-J06R,37.37694444,-78.23972222,Amelia,James River Basin
02080207,VAC-J06R,JA16,2-APP095.21,4/4/2006 1:00 PM,0.3,FP,1,01025,"CADMIUM, DISSOLVED (UG/L AS CD)",0.1,U,BDL data presented is below method reporting level.,ug/l,R,6,Piedmont,STREAM,Appomattox River,VAC-J06R,37.37694444,-78.23972222,Amelia,James River Basin
